,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
139,polish-7_bite-1,,polish,7_bite,ssaʨ,sː.a.ʨ,sː a tɕ,,Starostin2005,,False,^ sː . a . ʨ $,default,s a tS,a s tS
140,norwegian-7_bite-1,,norwegian,7_bite,biːtə,b.iː.t.ə,b iː t ə,,Starostin2005,,False,^ b . iː . t . ə $,default,b i t 3,3 b i t
141,french-7_bite-1,,french,7_bite,mɔʁdʁ,m.ɔ.ʁ.d.ʁ,m ɔ ʁ d ʁ,,Starostin2005,,False,^ m . ɔ . ʁ . d . ʁ $,default,m o X d X,X d m o
142,czech-7_bite-1,,czech,7_bite,kowsat,k.o.w.s.a.t,k o w s a t,,Starostin2005,,False,^ k . o . w . s . a . t $,default,k o w s a t,a k o s t w
143,icelandic-7_bite-1,,icelandic,7_bite,piːta,p.iː.t.a,p iː t a,,Starostin2005,,False,^ p . iː . t . a $,default,p i t a,a i p t
144,italian-7_bite-1,,italian,7_bite,mɔrdere,m.ɔ.r.d.e.r.e,m ɔ r d e r e,,Starostin2005,,False,^ m . ɔ . r . d . e . r . e $,default,m o r d e r e,d e m o r
145,hindi-7_bite-1,,hindi,7_bite,kaːʈnaː,k.aː.ʈ.n.aː,k aː ʈ n aː,,Starostin2005,,False,^ k . aː . ʈ . n . aː $,default,k a t n a,a k n t
146,portuguese-7_bite-1,,portuguese,7_bite,murder,m.u.r.d.e.r,m u r d e r,,Starostin2005,,False,^ m . u . r . d . e . r $,default,m u r d e r,d e m r u
147,dutch-8_black-1,,dutch,8_black,zʋɑrt,z.ʋ.ɑ.r.t,z ʋ ɑ r t,,Starostin2005,,False,^ z . ʋ . ɑ . r . t $,default,z v o r t,o r t v z
148,swedish-8_black-1,,swedish,8_black,svartː,s.v.a.r.tː,s v a r tː,,Starostin2005,,False,^ s . v . a . r . tː $,default,s v a r t,a r s t v
149,english-8_black-1,,english,8_black,blæk,b.l.æ.k,b l æ k,,Starostin2005,,False,^ b . l . æ . k $,default,b l E k,E b k l
