,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
104,Kinubi-8_black-1,,Kinubi,8_black,*asue,*asue,a s u e,,Wellens2003,,,^* a s ue$,default,a s u e,a e s u
105,CentralArabic-9_blood-1,,CentralArabic,9_blood,da m,da_m,d a m,,Ratcliffe2021,,,^d a _ m$,default,d a m,a d m
106,MoroccanArabic-9_blood-1,,MoroccanArabic,9_blood,de mm,de_mm,d e mː,,Harrell1962;Caubet1993,,,^d e _ mm$,default,d e m,d e m
107,Maltese-9_blood-1,,Maltese,9_blood,dem m,dem_m,d e m m,,Borg1997;Aquilina1965,,,^d e m _ m$,default,d e m m,d e m
108,Cairene-9_blood-1,,Cairene,9_blood,dam m,dam_m,d a m m,,AbdelMassih2009,,,^d a m _ m$,default,d a m m,a d m
109,Damascene-9_blood-1,,Damascene,9_blood,dam m,dam_m,d a m m,,Cowell2005,,,^d a m _ m$,default,d a m m,a d m
110,Iraqi-9_blood-1,,Iraqi,9_blood,dam m,dam_m,d a m m,,Erwin1963,,,^d a m _ m$,default,d a m m,a d m
111,Soukhne-9_blood-1,,Soukhne,9_blood,dam,dam,d a m,,Behnstedt1994,,,^d a m$,default,d a m,a d m
112,AqraArbilArabic-9_blood-1,,AqraArbilArabic,9_blood,Dam,Dam,d a m,,Jastrow1990,,,^D a m$,default,d a m,a d m
113,CypriotArabic-9_blood-1,,CypriotArabic,9_blood,d-m- y,d-m-_y,d m y,,Borg1985,,,^d - m - _ y$,default,d m i,d i m
114,GulfArabic-9_blood-1,,GulfArabic,9_blood,dam m,dam_m,d a m m,,Qafisheh1975;Holes1990,,,^d a m _ m$,default,d a m m,a d m
115,YemeniticArabic-9_blood-1,,YemeniticArabic,9_blood,Dam,Dam,d a m,,Qafisheh1992,,,^D a m$,default,d a m,a d m
116,NigerianArabic-9_blood-1,,NigerianArabic,9_blood,damm,damm,d a mː,,Owens1993;Kaye1982,,,^d a mm$,default,d a m,a d m
117,Buxari-9_blood-1,,Buxari,9_blood,dam,dam,d a m,,Zimmermann2002;Ratcliffe2005,,,^d a m$,default,d a m,a d m
118,Kinubi-9_blood-1,,Kinubi,9_blood,dum,dum,d u m,,Wellens2003,,,^d u m$,default,d u m,d m u
119,CentralArabic-10_bone-1,,CentralArabic,10_bone,ʕað  ˁm,ʕað_ˁm,ʕ a ð mˁ,,Ratcliffe2021,,,^ʕ a ð _ ˁm $,default,X a 8 m,8 X a m
120,MoroccanArabic-10_bone-1,,MoroccanArabic,10_bone,ʕdˁ  em,ʕdˁ_em,ʕ dˤ e m,,Harrell1962;Caubet1993,,,^ʕ dˁ _ e m$,default,X d e m,X d e m
121,Maltese-10_bone-1,,Maltese,10_bone,ʕad  ma,ʕad_ma,ʕ a d m a,,Borg1997;Aquilina1965,,,^ʕ a d _ m a$,default,X a d m a,X a d m
122,Cairene-10_bone-1,,Cairene,10_bone,ʕad  ma,ʕad_ma,ʕ a d m a,,AbdelMassih2009,,,^ʕ a d _ m a$,default,X a d m a,X a d m
123,Damascene-10_bone-1,,Damascene,10_bone,ʕadˁ  me,ʕadˁ_me,ʕ a dˤ m e,,Cowell2005,,,^ʕ a dˁ _ m e$,default,X a d m e,X a d e m
